#sentence,gold score,actual score
ericnobody armouredskeptic youtube this shit is gon na start a cold war of who can flag who first,0.0,0.003131751
if you invest in my new film i will stop asking you to invest in my new film concessions crime despair shortsightedness celebrities,0.0,0.00073136017
if you invest in my new film i will stop asking you to invest in my new film concessions crime shortsightedness celebrities,0.0,0.010152917
being bad at time management is finally starting to come back to haunt me,0.0,0.0
whos not going to hoco and wants to go to fright fest this saturday,0.0,0.00033775344
even after o2 ref the £5k fraud they still treat me like dirt no returned calls or apology shocking customerservice mse resolvercouk,0.0,0.0
the whole idea f a nation revolves around kashmir amp global terrorism evrn dont care their kids dying of hunger nawazfightsforkashmir,0.0,0.0
you can make excuses or you can make time you cant make both time regret anxiety lifecoach,0.0,0.0
you can make excuses or you can make time you cant make both time regret lifecoach,0.0,0.0026596747
ffs when things come back to haunt you cringe bad cringe what a terrible gun that is,0.0,0.0
theurbanologist the tunnels i shudder to think of the grimy tweets,0.0,0.0008672215
msnbc fox cnn realdonaldtrump hillaryclinton using fear to state his views not getting the facts before making a serious statement,0.0,0.0
noveliciouss omg thats such a beautiful quote breathless amwriting,0.0,0.2411361
noveliciouss omg thats such a beautiful quote amwriting,0.0,0.29070497
curlygirlmimi guess is cause you small and girly i dunno how this works i did frighten though shes a bigun,0.0,0.0
soywax limited edition horror candles going up scentedscreams follow us for all the latest news,0.0,7.915869e-05
soywax limited edition horror candles going up scentedscreams follow us for all the latest news horror,0.0,0.0
sreeniv51294598 hahaha dear d not worry discuss,0.0,0.0953353
value4tax hopkinsalison that part of queensbury is a shocking disgrace the route from the station to morrisons is festooned with rubbish,0.0,0.0
idk why but this time around its so hard that it hurts i already miss them all so much silly family friends nervous,0.0,0.0
idk why but this time around its so hard that it hurts i already miss them all so much silly family friends,0.0,0.007581901
yahoofantasy update may have been the worst mistake of my day horrible,0.0,0.0
yahoofantasy update may have been the worst mistake of my day,0.0,0.0
my best friend gets married in three days i have replaced all my anxiety with an eeiry calm and cat cuddles,0.0,0.02963523
my favorite insult i get is from straight white men and its usually tallfat lesbian you intimidated bro,0.0,0.0
and im not even going to get into how its discriminatory to several religions which mandate its followers to let their hair dread,0.0,0.0
charlieeblacker hate being shy,0.0,0.0096012615
right i may be an sufc fan and the football maybe shit but marcos rojo for mufc has had a shocking start hes just dreadful,0.0,0.0
somewhere between hope and despair the day after meetingmyabuserincourt ndvsurvivor,0.0,0.0
kcbbcxo dont get discouraged its early on amp it can get overwhelming keep reading amp use cue cards itll get better,0.0,0.0
10 page script due friday for class who said i could do this mfa thing panic gradschoolproblems someonetelltinafeytohireme,0.0,0.0
10 page script due friday for class who said i could do this mfa thing gradschoolproblems someonetelltinafeytohireme,0.0,0.0010762103
skysportsrl i would just get some decent referees shocking,0.0,0.0009943657
skysportsrl i would just get some decent referees,0.0,0.043065093
im so nervous,0.0,0.0
im so restless,0.0,0.012801897
smoore24 wow that sounds terrific,0.0,0.090596214
debscov65 local solutions fine but not 864 providers negotiating with 32 lasijb s scare resources,0.0,0.0
justintrudeau opened doors to terrorism and he will pay for it cp24 globalnewsto,0.0,0.0
ikhras benglaze amal clooney should try to prosecute bush blair for war crimes that turned our world upside downampcreated terrorism,0.0,0.0
ikhras benglaze amal clooney should try to prosecute bush blair for war crimes that turned our world upside downampcreated,0.0,0.0
hi berniebrocialists of all genders if i lived in a swingish state i would wo hesitation vote clinton amp would do so wo supporting her,0.0,0.0
unhumanrights undppakistan wat an irony pakistan lecturing the world on curbing terrorism,0.0,0.0
unhumanrights undppakistan wat an irony pakistan lecturing the world on curbing,0.0,0.0
everybodys worried about stopping terrorism well theres a really easy way stop participating in it noam chomsky,0.0,0.03829525
i seriously hope these chances celtic are missing are going to come back to haunt them with an alloa sucker punch,0.0,0.08480355
simonbarrett i will watch blairwitchmovie when it opens in mexico in a week thank you for making it and dont be discouraged,0.0,0.044796005
thebadgerboy check out the article on saintskipper5 on dailyecho shocking,0.0,0.0
thebadgerboy check out the article on saintskipper5 on dailyecho,0.0,0.0
foxnews yeah were also experiencing terrorist attacks by islam and blacklivesmatter at an alarming rate,0.0,0.0
one ep of despair arc made me happy but and then im going back to future arc and im upset again,0.0,0.0
fingers crossed i can finish all my work early enough this friday in time to catch raury at lib nervous timetogrind,0.0,0.0
fingers crossed i can finish all my work early enough this friday in time to catch raury at lib timetogrind,0.0,0.00054338947
danmericacnn aefadul22 hrc has the experience temperment knowledge amp ability to lead us in this perilous time,0.0,0.0
buying an early entry tickets at egx means fuck all expect a complaint email when i get home shocking service,0.0,0.0
rockandpop pomte a muse com panic station exitaso,0.0,0.0
cnn bully,0.0,0.0
just laying here cant sleep 4 some reason,0.0,0.0
just laying here cant sleep 4 some reason restless,0.0,0.0
internationaldayofpeace when white supremacists terrorize everyone of differing cultures online and will continue it offline tomorrow,0.0,0.0
awe produces gratitude gratitude instills joy amp the harvest of joy is contentment nn–paultripp awe,0.0,0.7703933
im so over having anxiety,0.0,0.0054260828
amp ill actually shoot somebody if i have to not just draw down or expose it to somebody to scare them charles,0.0,0.0
democracy doesnt workn mob mentality mass hysteria mongering oligarchy,0.0,0.0
beetrootrabbit it was work was an awful reality on the tuesday verilyberrily emmmmerla thanks so much for coming xx,0.0,0.722881
miasienna its already fucking 1 ok well i love having panic attacks in the afternoon,0.0,0.0
i know this is going to be one of those nights where it takes an act of god to fall asleep restless,0.0,0.0
samsteinhp stop the presses realdonaldtrump saidproposed something racist shocking,0.0,0.0
samsteinhp stop the presses realdonaldtrump saidproposed something racist,0.0,0.0
rooneys fucking untouchable isnt he been fucking dreadful again depay has looked decentishtonight,0.0,0.0
icuminhoesasses think about it if he need white peoples votes wouldnt just reach out about things that only concern them amp leave out rest,0.0,0.0
jamieyates thats what we strive for jamie please dont hesitate to reach out if you have any questions along the way,0.0,0.0
the pats are awesome belichick is awesome they just are,0.0,0.6366385
the pats are awesome belichick is awesome they just are awestruck,0.0,0.6488963
rojo is just terrible how is he in our team,0.0,0.0
christyfrink stephenyeargin elbrandino i once hooked them up backward not recommended smoke panic,0.0,0.0
christyfrink stephenyeargin elbrandino i once hooked them up backward not recommended smoke,0.0,0.0009875409
leafyishere will showing off biceps scare you,0.0,0.0
i feel really nervous or anxious idk my leg keeps shaking hmm,0.0,0.0
no but thats so cute atsu was probably shy about photos before but cherry helped her out uwu,0.0,0.0
torrebe te gusta american horror story y the walking dead,0.0,0.0
dont think ill ever get used to this 630 alarm,0.0,0.08047022
gotvng cn seems like you only appreciate good reviews no apologies to my concern years ago,0.0,0.0
yellow submarine is under tremendous pressure from los blancos waveafterwave rmavil,0.0,0.0
my roommate its okay that we cant spell because we have autocorrect terrible firstworldprobs,0.0,0.0
my roommate its okay that we cant spell because we have autocorrect firstworldprobs,0.0,0.0005348362
scotydoesntkn0 start buying death wish coffee and shake hands with espresso every now and then,0.0,0.0016398169
ddnewshindi unga no talks should be carried out with pakistan now his mouth stinks of terrorism uriattack,0.0,0.0005868748
ddnewshindi unga no talks should be carried out with pakistan now his mouth stinks of uriattack,0.0,0.017572034
last lgcanada product i buy i promise absolutely terrible customerservice,0.0,0.000875663
last lgcanada product i buy i promise absolutely customerservice,0.0,0.2951434
so many great pics from the show in tokyo i like all his outfits now except the lace one w those horrible pants,0.0,0.0
angel got me nervous out here,0.0,0.0
when your friends want to go out drinking but you know you gon na have to say no because social anxiety runs your life,0.0,0.0
hallospaceboy dailygrindhouse i respect when someone can give a second chance to a movie they arent a fan of why horror is diverse,0.0,0.0
i wish harry would start tweeting people again,0.0,0.0
onus is on pak to act against terror groups which find safe havens and all types of support for cross border terror mea,0.0,0.0
dunsscottus faithnguns buggazing patriotmusket yep owen garriott told me it was ghastly none of his peeps ever had it,0.0,0.0
sami749263491 yeah whatever whahibbi are muslims just a sect as you know islam is synonymous with rape and,0.0,0.0
sami749263491 yeah whatever whahibbi are muslims just a sect as you know islam is synonymous with rape and terrorism,0.0,0.0
skyfootball manchester unitedstill untrusted iam afraid i might loose my bet,0.0,0.0
ccgdavidson i remember being awestruck looking around thinking you could fit the entire population of our town in here ten times over,0.0,0.43496475
any entrenepuers start ups smes out there looking for proactive accountancy tax and business advice we can help get in touch,0.0,0.0
westelm tells me my order will ship on sept 12 arriving by sept 19 today is the 22 lies terrible whereismyfurniture,0.0,0.0
westelm tells me my order will ship on sept 12 arriving by sept 19 today is the 22 lies whereismyfurniture,0.0,0.0
why does having anxiety drain some much of your energy anxiety sotired needtosleepforhours,0.0,0.0
why does having anxiety drain some much of your energy sotired needtosleepforhours,0.0,0.0
i hope this comes back to haunt you then maybe you would know just how it felt to be like me at my lowest,0.0,0.0001857616
insomniacs cant get sleep cuz they are too guilty about all the horrible shit they do im a complete sociopath n sleep like a baby,0.0,0.0
biblemotivate are you worryingworriedn1peter 57nthrow all your worry on him because he cares for youfaith leadership worry mindfu…,0.0,0.0
just got done watching jeepers creepers it was epic horror horrormoviesarebest movies movie horrorfilm,0.0,0.0
tweetingacct amandacarpenter teamtrump the pledge would have never have to be made if petulant child postrump didnt threaten to run,0.0,0.0
today afghanistan tell us where the terrorism is planned whaaaooounga,0.0,0.0
world wants peace from terrorism worldpeaceday internationaldayofpeace,0.0,0.06371029
world wants peace from worldpeaceday internationaldayofpeace,0.0,0.41215432
bake off on tv and the match on my phone what a nightmare im so stressed gbbo ntfcvmufc,0.0,0.0
completely blown away by evanoblezada alistairbrammer jonjonbriones and the cast of misssaigonuk tonight fathomevents speechless awe,0.0,0.30109566
completely blown away by evanoblezada alistairbrammer jonjonbriones and the cast of misssaigonuk tonight fathomevents speechless,0.0,0.151861
never be afraid to start over its a new chance to rebuild what you want,0.0,0.0
i wish you stayed in da gump ill make you panic like the last rapper,0.0,0.0028873384
ppl talking about diets and i am feeling terrible hahaha,0.0,0.0
stephtikkanen oh so true so true shudder,0.0,0.0
stephtikkanen oh so true so true,0.0,0.15007922
dont worry mary berry my banter is as dry as old boots x,0.0,0.22175325
its about time i start taking my own advice,0.0,0.0
qdoba omg im so slow bc my eng is not very well and my hands are shaking uhh help meee im like this lil chicken now moreisbetter,0.0,0.00016369298
takadad2 hahaharhe is a bully thoughrlike really a bullyronly sugita tamed the bully in him,0.0,0.0
look for contrastsbehaviour may be a camouflagegarments a shella bully may be a baby inside prof caroline taylor,0.0,0.0
adhd amp anxiety are irrelevantnanyone will be evicted if a significant amount of rent has not been paid nmentalhealth asidencantpay,0.0,0.0
i met with an employment specialist this morning amp she basically told me its unlikely ill get a job because i clearly have too much anxiety,0.0,0.0
mcdavid breakaway lundqvist with a tremendous save,0.0,0.0
seeing huge or really full backpacks on people fills me with anxiety,0.0,0.00019491091
in other news my legs hurt running 5kin26mins flatfeet,0.0,0.0
in other news my legs hurt running 5kin26mins dreadful flatfeet,0.0,0.0
01starblazer 9 9 vs atlanta this yr 2 11 vs rockies and dbacks this yr thats a combined 11 20 vs 3 atrocious teams in nl,0.0,0.0
01starblazer 9 9 vs atlanta this yr 2 11 vs rockies and dbacks this yr thats a combined 11 20 vs 3 atrocious teams in nl awful,0.0,0.0
im shaking now,0.0,0.0
me are you guys dating yet trans nervous blowjobs tfb dating in mack north ohio bewdley,0.0,0.0
she why are you listening to the eurythmicsnme its a polish gothic metal bandnshe why do i even ask exits room shaking head,0.0,0.0
and claimed that all of the same things could scare usnbut we were tough because of ancestry,0.0,0.0
my 2 teens sons just left in the car to get haircuts im praying up a storm that they make it home safely sad terencecrutcher,0.0,0.0
my 2 teens sons just left in the car to get haircuts im praying up a storm that they make it home safely terencecrutcher,0.0,0.0
hartramseysuplift if youre still discouraged it means youre listening to the wrong voices amp looking to the wrong sourcelook to the lord,0.0,0.0025061257
amontanaw i nearly dropped my phone into the sink hahahaha,0.0,0.0
whenever im feeling sad i will listen to monsta x and hug my teddy bear and i always feel better,0.0,0.0
britishairways in your concorde lounge in terminal 7 jfk so saddened to have to say service so far is dismal dont expect a reply,0.0,0.0
facebook is depressing without even being there two apps want it for logging in i have missed at least two interesting events and they,0.0,0.0
btw offended policy wonks h only had one real proposal eliminate subminimum wage probably good but might discourage hiring of disabled,0.0,0.0009934045
i believe the work i do is meaningful my clients would agree but at the end of the day i feel like a pawn lost in this chaotic world,0.0,0.06365551
refuse to let myself get discouraged,0.0,0.0
yukkikumacos cheer up luv your face is alot prettier when youre not frowning lt3,0.0,0.42513132
mhchat sadness with resentment is the past sadness with fear is the future try to live in the now mhchat,0.0,0.0
prolifers are condemning menforchoice but i havent seen any of you criticize the dismal american foster careadoption system,0.0,0.0
i love having such a big family theres never a dull moment in my house,0.0,0.013444245
the40bar see you all october 8th wreckinso is ready to tear it up keeptalkin wreckinso the40 brandonmanitoba country rock blues,0.0,0.0
r u scared to present in front of the class severe anxiety whats that r u sad sometimes go get ur depression checked out imediately,0.0,0.0
what a grim night getthefirelit,0.0,0.0
bitcoinbelle pamelawjd start mournful then kick into major key in last verse where good guys win or just change words in existing song,0.0,0.0003480874
xaninaany im so serious dm me ill tell u more,0.0,0.0
leighsteinberg april 25th 2010 for me keep up the good work sober prouder,0.0,0.019677293
but losing these games are the worst you end up feeling a mixture of anger and sadness and shame and anxiety and it lasts for days,0.0,0.0
ccgaryroberts community policing whats that lost,0.0,0.0018796101
its easy to fall asleep in class but hard to in bed true sober whileyouweresleeping insomnia teamfollowback rocktheretweet,0.0,0.0
its easy to fall asleep in class but hard to in bed true whileyouweresleeping insomnia teamfollowback rocktheretweet,0.0,0.0
lt that moment you finish a netflix series and have nothing else to watch depression,0.0,0.0
beakmoo hmmmmyou may have a point i thought twitter had got dull lamination,0.0,0.0
i just got asked to hoco over instagram dm bc someone lost a bet love the maturity of the people in my grade,0.0,0.036713332
jensenackles jarpad whatever sam is holding on your tee looks like its got a droop on,0.0,0.0
when the surfer girl and i dont speak the same language anymore justsaying sadness,0.0,0.0
arizernial nesquikmills dont let him discourage you z thats one of the best ideas yet,0.0,0.0044885017
our soldiers in war zones are held to a higher level of rules of engagement than our police officers sad,0.0,0.00071780384
our soldiers in war zones are held to a higher level of rules of engagement than our police officers,0.0,0.00091151893
my nephews n cousins are nowhere near bad guys but they could be killed any moment by a cop that thought they were bc of their color sad,0.0,0.0
my nephews n cousins are nowhere near bad guys but they could be killed any moment by a cop that thought they were bc of their color,0.0,4.7203153e-05
write drunk edit sober nforget to save wake hungovernamwriting sober,0.0,0.0
if someone keeps laughing at you dont fret at least u r giving happiness nquotes quotestoliveby,0.0,0.0009239055
back in the big time after selection last night absolutely buzzing bring on the roaches sg16 kickittomehigh nswgaa blues statevstate,0.0,0.0
headed to mdw w layover in slc got off for food wrong move bailed on my food amp barely made it southwestair wannagetaway contest sad,0.0,6.7260116e-05
headed to mdw w layover in slc got off for food wrong move bailed on my food amp barely made it southwestair wannagetaway contest,0.0,0.001522772
when you burst out crying alone and u realize that no one truly knows how unhappy you really are because you dont want anyone to know,0.0,0.0
dont ever grow weary doing gooddont just see the headlines look at the trend lines for hope billclinton cgi2016,0.0,0.0
inluvwithaghost im frowning at you intensely until you watch plastic memories,0.0,0.011930734
whats the worst affliction that you or someone you know ever convinced yourself you had,0.0,0.0
i get so much pussynp panic attacks nu uncontrollable anxiety ns suicidal fantasies ns sadness ny yearning for death,0.0,0.0
jai i actually understand it for plumbers etc wire would get in the way while under a sink,0.0,0.0
im having a real life conundrum cuz i cant find a good spot for my mini hoop and its really starting to depress me,0.0,0.0
my heartbeat is forever stumbling on memories of things past longing loss shape form sadness,0.0,0.0
6 might be a serious number but 10 sounds better wild card race,0.0,0.36228263
urgent need to get a new job the constant gloom of my current one is getting a bit ridiculous now,0.0,0.0
john and his magic box lost,0.0,0.047019824
its really sad when you cant order goods from china and the likes because of internet fraudsters whats this government really doing,0.0,0.0
can it be 10 pm so i can sulk in my tub while listening to lana,0.0,0.0035306625
i cant wait for you to listen to my new single mystery and my new album newmusic newsingle newalbum 2016 popmusic dark,0.0,0.0
candices pout is gon na take someone eye out mate gbbo,0.0,0.0
the pine colada starburst nasty dont me,0.0,0.0
hows the new batmantelltaleseries looks good but im growing weary of this gaming style batman,0.0,0.34354186
bolainbranden grimstoyshow grim should find broken matt hardy because he can delete everything lol,0.0,0.0
sentinalsmom baal dashed forward boosted forward by her power of flight her sword pointed at void meant to stop just short of her,0.0,0.33603552
i am about to find the sadness in grahams lyrics,0.0,0.00094520673
i told my therapist that im on the dance team and now shes unhappy with me,0.0,0.08518706
texans and astros both shut out tonight houston were back to normal texans astros sadness losers,0.0,0.00012396649
are you feeling horribly depressed and despondent about life and your future lauraroyden always knows just what to say,0.0,0.0
spacegayz high fantasy i feel like you could make a melancholy college age slice of life thing work too,0.0,0.009018071
over 70 of social sharing is dark amp over 50 of web traffic comes from darksocial colinzalewski liftsocial,0.0,0.0
at least i dont have a guy trying to discourage me anymore in what i want to do he will never become anything worth contributing to society,0.0,0.0
thebennatan szn 3 gtgtgt szn 1 gtgtgt szn 2 just to warn you dont let szn 2 discourage you,0.0,0.0
nigerialng tonyattah lestweforget 3 yrs on 2013 graduate trainee recruitment not concluded disappointed weary however wewait,0.0,0.0
go help the causeplantingaseednet recovery sober addiction,0.0,0.0097286515
mariamveiszadeh its getting so close in your poll so many ignorant ppl depressing painful something needs to change bethechange how,0.0,0.005400311
ticcikasie1 this is sadly what my history teacher talked about why the fuck do i remember that,0.0,0.0
defining yourself in terms of opposition ie the clouded mirror phenomena is almost always a mistake,0.0,0.0
it serves a gloomy higher than the wolves of the village,0.0,0.0
finally watched hungergamesmockingjay2 this morning sadly i feel a little disappointed toomuchhype,0.0,0.14466937
thecatcampbell i too am ravenclaw sadness shouldhavebeenhufflepuff,0.0,0.0
now im going to sulk again for a week until ourgirl is back on michkeegan and benaldridge07 are the best ourgirlwatch,0.0,0.0
bokunogio and his momma was worse than tony sopranos momma wow sad history major,0.0,0.134826
bokunogio and his momma was worse than tony sopranos momma wow history major,0.0,0.30812684
trueryuga i tore my mlc playing football in hs knees are serious business take care of them lem me know if you need anything,0.0,0.0
mlastandard the depth that youve sunk to youre readership deserves more,0.0,0.0071978383
when season 13 of greys anatomy premieres today it youre only on season 7 sadness,0.0,0.0
thixotropic no was so sudden hasnt sunk in yet with leo i knew it was coming,0.0,0.00013044849
long day kind tweets our melancholy downfrontartist defeats,0.0,0.10965387
dream show how cisco 642188 pdf melancholy ahid,0.0,0.11181696
not a great start but good comeback from the boys to earn a point bring on saturday blues,0.0,0.27644426
living with depression doesnt mean you must be defeated by itnevery days a new day and yesterday doesnt decide what today looks like,0.0,0.0
magrove86mark clareftballnews jersey gloves dark,0.0,0.0
been a while since i been sober this life can be so hard,0.0,0.047626287
just reached 10k followers wow thanks blues mcfc ctid,0.0,0.60804623
when mine pass i know ill be inconsolable amp devastated for a while,0.0,0.0
im throwing myself straight into american horror story so i dont have time to grieve,0.0,0.0012286641
sigh depression saddness afterellen shitsucks,0.0,0.0013797171
rosalilium im wearing all black tomorrow to mourn,0.0,0.00077920035
eun im really unhappy with this and i dont like her like that pls dontnnyall okay but she loves him,0.0,0.0
yesnicksearcy counterparty although i dont expect a trumpie to understand the difference between real things and pretend things sad,0.0,0.0
yesnicksearcy counterparty although i dont expect a trumpie to understand the difference between real things and pretend things,0.0,0.0
you can tell the camp isnt happy purely through bojan and muninnboth normally fab guys yet completely dejected something isnt right,0.0,0.37166062
migraine hangover all day stood up to do dishes and now im exhausted again gad depression amp chronic pain anxiety pain,0.0,0.0
no sober weekend,0.0,0.013435986
one point dsp claims yters lost half their viewership in 2012 if they werent using direct capture thats when the search changes happened,0.0,0.017731834
jessimccree gabriel would eventually start frowning gaining conciousness which was apparently really painful by how tears formed in the,0.0,0.047534354
no pessimist ever discovered the secret of the starsor sailed to an uncharted landor opened a new doorway for the human spirithkeller,0.0,0.0
for an lgbt person to tell someone else that how they identify isnt valid is so sad and against everything we should stand for,0.0,0.0
what we think we become buddha recovery addiction sober sobriety,0.0,0.0026171394
so drunk me hid my keys very well sober me couldnt find it anywhere,0.0,0.0
mets jdegrom19 im depress now,0.0,8.4701926e-05
mandyjohnson ill be honest i hope that annoying southern bint with the look at me pout goes out this week selasi ftw,0.0,0.0
the last few weeks have been dreadful opening up of old wounds the gossip of othersevil that spill from thier lips melancholy sadnnes,0.0,0.0
onefumi oh i see ive seen so many people mourn the loss that i was surprised to see your tweet i suppose same old here in sa,0.0,0.0
downseung im sorry about your loss no one should ever give you shit for taking your time to mourn no matter how long it takes,0.0,0.0
hrmanagement must discourage the expediency factor from encroaching on the rolling out of a credible workplaceviolenceprevention policy,0.0,0.0
beenishparvez salaams maam how r u maam may allah protect u from sadness illness harm amp nazrebad aameen stay blessed maam,0.0,0.05551984
when i walk in darkness of despondency scverses ive memorized shine a light in my heart ex lam 32225 despondency,0.0,0.0
ldhranousby robharris inclined to think that documentary did him more harm than good if not i despair of peoples critical faculties,0.0,0.00042235106
thank you pret 4 giving me a free coffee for bringing my reusable cup to the airport because it was 1st time you saw one but depressing,0.0,0.0
ok it really just sunk in that im seeing the in a few hours wow,0.0,0.12133847
i dont care what shape the blues are in nwe owe them a fucking hiding nlong overdue on that front,0.0,0.02657273
its sad when you talk to someone about ya past n how it fucked you up and then they do the same thing like people really dont have hearts,0.0,0.0
final vestiges of my 90s childhood were just dashed on the shoals of hearing a house cover of tracy chapmans fast car at the dayjob,0.0,0.0017627515
naynaywhores im pretty sure cause ever since saturday ive just been super sad lol,0.0,0.2105029
luckily i was helped by some good people and they also managed to free me of my depression unfortunately it only lasted a little while,0.0,0.025595699
ashleighjessica zacflint1 id give that pout the firm d,0.0,0.0
most days i dont know what my heart beats for depression,0.0,0.0
going off reports on sky stoke played ok tonight think ill stay off the messageboard tonight though it will be grim on there,0.0,0.0
overwhelming sadness this too shall pass lonley startingover,0.0,0.0
overwhelming sadness this too shall pass lost lonley startingover,0.0,0.0
hoggybear95 the bantz are absolutely top notch inconsolable i was when i realised,0.0,0.00022100285
i mourn har ambe was ruined what was once an ongoing shitpost about tonys crimes was hijacked by not so vaguely racist memers,0.0,0.0
so depressing to watch news today out of 100 bullet news 10 were of rape whats wrong with people india shameless depressing,0.0,0.0
im wearing yellow today to bring a little sunshine to this gloomy day yourewelcome,0.0,0.04614377
i look at some of the average players that play at the min and pine nani rafael rvp,0.0,0.0
hoping to hear some serious donnietrumpet tonight,0.0,0.052890226
were in contained depression only new economic engine is sustainability say joel makower markmykleby vergecon newgrandstrategy,0.0,0.0
pricesjrw5614 ren102e906 slb42jcb swoozyqyah then you do what you can and then block them theyre trying to discourage us,0.0,0.0
leahskahn honestly all i care about is selasi not messing this up his lackadaisical attitude isnt good for danishes,0.0,0.0
bbctomenglish timessport and the dreadful franglaise,0.0,0.0032549128
im so unhappy,0.0,0.031294927
punjabified porkistan lost terribly in 65 because of american intervation to talk we stopped,0.0,0.0
are you serious that fredsirieix lives in peckhamsouth londons own love gurubig up,0.0,0.0055392496
hate to see yall frown but id rather see him smiling,0.0,0.010399576
lindafrum sadly at least 3 more years of this at what point will even the low info selfie lovers who voted for them say enough is enough,0.0,0.0018799119
chipotletweets gabe the worst part is i cant get hot status this month because theres no chipotle near enough to my campus sadness,0.0,0.0
everything in the dream stayed there,0.0,0.0029895045
candace amp her pout are getting right on my tits gbbo,0.0,0.0
california sissified pages ruling class separation in passage to dispirit attestative alphanumeric code wyrdljpyu,0.0,0.33010364
so probably hunger and depression and dissociating equals a weird time anything else,0.0,0.0
reikimuse mhchat i am beyond the sadness point have done it inside out i live with cptsd and bpd i cant always do the pity party,0.0,0.028903967
this night room polluted with syringes notebooks and shadows moving this kind of night away melancholy away,0.0,0.0
reecetop10 bk to 1 up top pack midfield stifle any flair we possess kill any entertainers dull reshuffle predictable slow average,0.0,0.00033562258
getting so excited for clearwaterjazz 2016 we play the main stage sunday oct 16 at 330 jazzholiday riesbrothers rock jam,0.0,0.029080078
getting so excited for clearwaterjazz 2016 we play the main stage sunday oct 16 at 330 jazzholiday riesbrothers rock blues jam,0.0,0.013292767
really planned on making videos this week then a tv died phone broke truck died depression took over im wondering what i did 2 karma,0.0,0.0
removal regardless of cost a lamentable answer ajvksk,0.0,0.059006594
god just replaced my sadness with laughter cant go the whole day sad,0.0,0.869243
need advice on how to get out of this rut needmotivation,0.0,0.0
need advice on how to get out of this rut depressing needmotivation,0.0,0.0
i feel like i am drowning depression anxiety falure worthless,0.0,0.0
candices standing pout face aggravates me every week,0.0,0.0
i think learning classical or ancient japanese might help me get myself permanently out of depression i sometimes suffer from sudden,0.0,0.00023378804
we never taste happiness in perfection our most fortunate successes are mixed with sadness success sadness perfection fortunate mixed,0.0,0.010256428
we never taste happiness in perfection our most fortunate successes are mixed with sadness success perfection fortunate mixed,0.0,0.1885943
anybody know a good place to book a show in montreal on short but not supershort notice punkrock postpunk blues,0.0,0.0
once youve accepted your flaws no one can use them against you grrmspeaking quote mentalhealth psychology depression anxiety,0.0,0.0
messyourself why do you have depression,0.0,0.0
hamzakhawaja99 just die depression,0.0,0.0
othrcarl ixsw purenift im sadly not im just being smutty,0.0,0.3171236
it hasnt sunk in that im meeting the twins,0.0,0.061519064
happy birthday lost lost dharmainitiative 12years 22september2004 oceanic815,0.0,0.55505425
mattwinton1 your foot is frowning,0.0,0.0
marisaenbot being with you makes me somewhat gloomy,0.0,0.031891394
sigh i got a b depressing,0.0,0.0005491115
cnn its not fox news its fox propaganda network theyre so lost in their lies that they cant tell the truth if it hit them in face,0.0,0.0
mhchat childood experiences can leave you with permanent deep sadness as adult it can underlie everything mhchat,0.0,0.04247036
wrinkles should merely hide where frown have been mark twain,0.0,0.0
why cant you just be mine forlorn,0.0,0.0010417663
coincidence when you turn on the tv etcamp listen amp watch the objective is to captureyourmind with fear amp depression findgodnow,0.0,0.0043861456
im not the type to flee from adversity nor does it discourage me ill always stand strong in the paint,0.0,0.0
cops chillin on pine lakes,0.0,0.0
fn morons u23 smfh cant just be lackadaisical,0.0,0.0026300438
sometimes it takes sadness to know happiness noise to appreciate silence and absence to value presence,0.0,0.0
rosalarian i hate post con blues but i avoided the plague too yay yay constant hand sanitizer,0.0,0.0
go follow juspopmolly on snapchat that hoe sitting on the sink right now cocaineandtacos,0.0,0.0
the new chaseandstatus song is mega reminds me of sundownuk blues,0.0,0.0015810877
autumnalequinox the nights are drawing in what a great time to look at putting up some new lights dark showroom news wirral,0.0,0.0
the weather changed from sunny and bright to gloomy just in time to match my afternoon mood,0.0,0.38467827
p0stcap ive still been trying to sort through it all but i suppose i also shouldnt have had such high expectations sadness,0.0,0.0
how do you help someone with depression who doesnt believe they have it and doesnt trust therapists,0.0,0.0
a pretty dejected fancam on the way scfc tbptv,0.0,0.0
ffs clan seriously never been so disheartened,0.0,0.002485957
fam what seems more fun for a photo booth being able to instantly post to twitter or having to wait till sober to see the hot mess,0.0,0.0
act 4 anxiety amp depression group livingwellihc beginning mon october 17 for 6 weeks contact me to register now mindfulness halifax,0.0,0.0
rooney whipping boy mufc sad,0.0,0.0
rooney whipping boy mufc,0.0,0.0
nothing else could possibly put a damper on my day other than doing xrays on someone with kickinnnnn ass breath,0.0,0.022853952
my cell wont hold a charge sadness so should i,0.0,0.0
do you know how much it hurts to see you best friend sad,0.0,0.08046128
i am often disturbed by what some people find appropriate or acceptable its not funny nor cute that adults find this stuff humorous sad,0.0,0.32078442
i am often disturbed by what some people find appropriate or acceptable its not funny nor cute that adults find this stuff humorous,0.0,0.45187813
ok yes i get it as much as the next guy bikes blues amp bbq is frustrating amp loud but these ppl are traveling from all over to come,0.0,4.679337e-05
the orioles are in contention and hosting redsox nation and camden is empty sad,0.0,0.0
the orioles are in contention and hosting redsox nation and camden is empty,0.0,0.0010009743
the two brians blackeyednblues amp onthehorn500 also known as the nigella lawsons of blues amp pizza,0.0,0.0019238032
